accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.37686939182452645,0.37387836490528414,0.002991026919242301,0.2958477550462099,0.3034546336412828,0.053622438106625474,1003,MSFT
0.37886340977068794,0.37886340977068794,0.0,0.18550766388190768,0.2102179460010702,0.0050424262293653965,1003,AAPL
0.37387836490528414,0.36889332003988035,0.004985044865403798,0.2972133728240572,0.30956358878499496,0.0401288539577147,1003,JPM
0.4247258225324028,0.46360917248255235,-0.038883349950149526,0.2911840502753902,0.34700948607268606,0.0245870199700423,1003,JNJ
0.3728813559322034,0.39581256231306083,-0.02293120638085744,0.24888507832131926,0.26594970540613333,0.0012045479896284114,1003,XOM
0.419740777666999,0.3968095712861416,0.02293120638085744,0.3123684979674793,0.34915657006923617,0.07820194711819177,1003,WMT
0.3589232303090728,0.3678963110667996,-0.008973080757726792,0.2639811525738211,0.2564600774159741,0.054096417142736795,1003,DIS
0.38085742771684944,0.3938185443668993,-0.012961116650049842,0.212258548999423,0.23573449566333946,-0.024731780099391584,1003,BA
0.481555333998006,0.47357926221335994,0.007976071784646044,0.3124100707498691,0.3862307866637005,0.10151643956103863,1003,KO
0.4087736789631107,0.46859421734795614,-0.05982053838484547,0.24085365853658536,0.29584113513119176,-0.012247986639951554,1003,NVDA
