accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.3808982376350199,0.39511085844229676,-0.014212620807276866,0.30310074377892965,0.31245700121466385,0.07498797366269166,1759,MSFT
0.3746446844798181,0.3979533826037521,-0.023308698123934046,0.2891957155548279,0.30111633814272637,0.0379238905840453,1759,AAPL
0.40477544059124504,0.3632745878339966,0.04150085275724846,0.3369957956087408,0.34266911258193355,0.11132565571776593,1759,JPM
0.43604320636725413,0.4394542353610006,-0.0034110289937464566,0.30629271001348807,0.35499542092335973,0.06483229460506014,1759,JNJ
0.3746446844798181,0.37748720864127344,-0.002842524161455362,0.3115480270887412,0.30609952399593343,0.06855574995968962,1759,XOM
0.39738487777146103,0.39681637293917,0.0005685048322910391,0.3685083961404199,0.3850950749910792,0.07413838995360424,1759,WMT
0.3763501989766913,0.3547470153496305,0.021603183627060818,0.3212949015179758,0.31313527443536654,0.08783094751944652,1759,DIS
0.37748720864127344,0.39909039226833426,-0.021603183627060818,0.326304870862881,0.34609179091802306,0.019462848836525406,1759,BA
0.46560545764639,0.4434337691870381,0.022171688459351913,0.28895039670761985,0.3497241483564884,0.10651745658229628,1759,KO
0.45821489482660605,0.45821489482660605,0.0,0.20948667966211829,0.2879697506668573,0.0,1759,NVDA
