accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.4182139699381079,0.3735632183908046,0.0446507515473033,0.3287790011207092,0.34786971917398735,0.11340397635571171,2262,MSFT
0.38417329796640143,0.38461538461538464,-0.0004420866489832087,0.2467120808695552,0.26980855916074503,0.02197514109482524,2262,AAPL
0.400972590627763,0.35190097259062775,0.04907161803713528,0.36282189880357135,0.37206112126053315,0.09021561917044417,2262,JPM
0.46330680813439434,0.46993810786914236,-0.00663129973474802,0.3222449266727095,0.38756472747329773,0.07706085955917144,2262,JNJ
0.41025641025641024,0.35013262599469497,0.060123784261715274,0.3571244228053334,0.3559581784324117,0.13072625524320072,2262,XOM
0.3311229000884173,0.41688770999115826,-0.08576480990274093,0.18887092646815065,0.18840514176859505,0.02744264313307659,2262,WMT
0.39566755083996463,0.34571175950486294,0.049955791335101696,0.3463319788381441,0.34917318617722803,0.0967867550266696,2262,DIS
0.38461538461538464,0.381078691423519,0.003536693191865614,0.33312120668402057,0.33209658849507856,0.06475393773600174,2262,BA
0.38770999115826704,0.4827586206896552,-0.09504862953138815,0.3649863783645076,0.39390380921441787,0.07334238148809548,2262,KO
0.4535809018567639,0.4535809018567639,0.0,0.20802919708029197,0.2830742124726519,0.0,2262,NVDA
