accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.39331210191082805,0.392515923566879,0.0007961783439490722,0.22713642482476906,0.2537919421119249,0.028343310277000138,1256,MSFT
0.39410828025477707,0.39410828025477707,0.0,0.18846373500856653,0.22282535548385454,0.0,1256,AAPL
0.39410828025477707,0.3734076433121019,0.020700636942675155,0.32997895332752,0.33371944780059115,0.08574743897123736,1256,JPM
0.41003184713375795,0.44187898089171973,-0.031847133757961776,0.2964395939075419,0.3386925793038262,0.03871917263781253,1256,JNJ
0.3630573248407643,0.39331210191082805,-0.030254777070063743,0.2797485176576723,0.2952113495189274,-0.01480182871939681,1256,XOM
0.4148089171974522,0.3909235668789809,0.023885350318471332,0.3422791505534751,0.3649303747100807,0.08530676938082023,1256,WMT
0.3781847133757962,0.37420382165605093,0.00398089171974525,0.2816029211927688,0.2792314940214375,0.08209399374893321,1256,DIS
0.40445859872611467,0.40843949044585987,-0.003980891719745194,0.29384192983620405,0.3309756494562887,0.03581499951225381,1256,BA
0.45143312101910826,0.44028662420382164,0.011146496815286622,0.3228631030060239,0.37419023924754335,0.1032631865579383,1256,KO
0.43630573248407645,0.4681528662420382,-0.031847133757961776,0.30730714459379666,0.40167598818367467,-0.007741272017512145,1256,NVDA
