accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.3754993342210386,0.37683089214380827,-0.0013315579227696772,0.19523624573609377,0.21703988274339342,0.0009562322687793155,751,MSFT
0.3794940079893475,0.3794940079893475,0.0,0.1833976833976834,0.20879496578564488,0.0,751,AAPL
0.3715046604527297,0.3648468708388815,0.006657789613848164,0.30193227017582985,0.3132940563097387,0.03700507060763555,751,JPM
0.3968042609853529,0.4580559254327563,-0.06125166444740343,0.2845341514748712,0.3312425568290732,0.0030991893650756945,751,JNJ
0.3781624500665779,0.38348868175765644,-0.005326231691078542,0.25881336509812475,0.27343134036398586,0.020598852540927526,751,XOM
0.40612516644474034,0.39014647137150466,0.015978695073235683,0.34455110522637833,0.36961597270063834,0.06711864423274928,751,WMT
0.3781624500665779,0.3715046604527297,0.0066577896138482195,0.27835850622390096,0.27833373705994147,0.06654638199359436,751,DIS
0.3954727030625832,0.40878828229027964,-0.013315579227696439,0.25826712563997584,0.3049199071405634,-0.012552274525367366,751,BA
0.4673768308921438,0.47003994673768307,-0.0026631158455392434,0.2982159286247261,0.3678083119490911,0.07159470348084204,751,KO
0.47536617842876167,0.47536617842876167,0.0,0.21480144404332133,0.30632802472755943,0.0,751,NVDA
