Date,Ticker,Weight
2023-05-31,EOG,0.03571428571428571
2023-05-31,EWI,0.03571428571428571
2023-05-31,DLTR,0.03571428571428571
2023-05-31,MS,0.03571428571428571
2023-05-31,PPG,0.03571428571428571
2023-05-31,MAR,0.03571428571428571
2023-05-31,KGC,0.03571428571428571
2023-05-31,GOLD,0.03571428571428571
2023-05-31,A,0.03571428571428571
2023-05-31,TRP,0.03571428571428571
2023-05-31,KO,0.03571428571428571
2023-05-31,PVH,0.03571428571428571
2023-05-31,RL,0.03571428571428571
2023-05-31,HYG,0.03571428571428571
2023-05-31,WSM,0.03571428571428571
2023-05-31,BUD,0.03571428571428571
2023-05-31,LOW,0.03571428571428571
2023-05-31,NSC,0.03571428571428571
2023-05-31,HMC,0.03571428571428571
2023-05-31,CME,0.03571428571428571
2023-05-31,CP,0.03571428571428571
2023-05-31,SYK,0.03571428571428571
2023-05-31,KMB,0.03571428571428571
2023-05-31,ENB,0.03571428571428571
2023-05-31,TRV,0.03571428571428571
2023-05-31,DPZ,0.03571428571428571
2023-05-31,ZUMZ,0.03571428571428571
2023-05-31,CAT,0.03571428571428571
2023-06-01,A,0.03571428571428571
2023-06-01,XLP,0.03571428571428571
2023-06-01,BUD,0.03571428571428571
2023-06-01,CAG,0.03571428571428571
2023-06-01,JNJ,0.03571428571428571
2023-06-01,KMB,0.03571428571428571
2023-06-01,NDAQ,0.03571428571428571
2023-06-01,TRV,0.03571428571428571
2023-06-01,SIRI,0.03571428571428571
2023-06-01,HTZ,0.03571428571428571
2023-06-01,DLTR,0.03571428571428571
2023-06-01,MS,0.03571428571428571
2023-06-01,XRT,0.03571428571428571
2023-06-01,WMB,0.03571428571428571
2023-06-01,D,0.03571428571428571
2023-06-01,PVH,0.03571428571428571
2023-06-01,RL,0.03571428571428571
2023-06-01,WSM,0.03571428571428571
2023-06-01,LOW,0.03571428571428571
2023-06-01,PCG,0.03571428571428571
2023-06-01,DUK,0.03571428571428571
2023-06-01,NTES,0.03571428571428571
2023-06-01,CME,0.03571428571428571
2023-06-01,CP,0.03571428571428571
2023-06-01,PRGO,0.03571428571428571
2023-06-01,SYK,0.03571428571428571
2023-06-01,XLE,0.03571428571428571
