mse,mae,r2,ic,ic_pvalue,directional_accuracy,n_samples,ticker,has_sentiment
1.2345516681671143,0.7925041317939758,-0.004686117172241211,-0.013410535918751106,0.800924396928554,0.5393258426966292,356,MSFT,False
1.5011948347091675,0.7811643481254578,-0.002138495445251465,-0.04323656233144221,0.4160477040358881,0.4985835694050991,356,DIS,False
1.6167879104614258,0.8245757222175598,-0.005073904991149902,0.04150800373955564,0.4349474082099535,0.5633802816901409,356,WMT,False
