mse,mae,r2,ic,ic_pvalue,directional_accuracy,n_samples,ticker,has_sentiment
1.2865638732910156,0.8205187320709229,0.004655063152313232,0.12251402748422201,0.006037539009314431,0.572289156626506,501,MSFT,False
1.4083565473556519,0.8005950450897217,0.001990199089050293,0.08310594746761459,0.06306502178273588,0.538,501,DIS,False
1.4669378995895386,0.8256953954696655,-0.0031474828720092773,-0.030461626547701418,0.4963282969512001,0.536,501,WMT,False
