accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker,has_sentiment
0.37924151696606784,0.4031936127744511,-0.023952095808383256,0.2793101199791341,0.29189156897472657,0.09911348272695555,501,MSFT,True
0.4151696606786427,0.4311377245508982,-0.015968063872255522,0.3016736690544111,0.3524553724348481,0.03197420638748819,501,JNJ,True
0.469061876247505,0.45109780439121755,0.017964071856287456,0.3090140878177754,0.37270926207508076,0.1008884698084756,501,KO,True
0.3652694610778443,0.43313373253493015,-0.06786427145708585,0.2385394380259592,0.2756530584530553,-0.019334496079607032,501,NVDA,True
