experiment_name,task,target,loss_function,frequency,use_sentiment,n_features,n_technical_features,n_sentiment_features,n_params,train_stocks,sequence_length,dropout,learning_rate,huber_delta,vol_lookback,target_clip,epochs,train_time,pooled_mse,pooled_mae,pooled_r2,pooled_ic,pooled_directional_accuracy,pooled_n_samples,cross_sectional_ic,ic_ir,ic_hit_rate,quantile_spread,cs_n_dates,per_stock_avg_mse,per_stock_avg_mae,per_stock_avg_ic,per_stock_avg_r2,per_stock_avg_directional_accuracy,per_stock_count
regression_sentiment_200,regression,vol_adj_forward_return,huber_delta_1.0,daily,True,27,20,7,46849,200,20,0.2,0.0005,1.0,20,10.0,100,31.321062564849854,1.3624606132507324,0.8115717768669128,-0.0031621456146240234,-0.005603881990173786,0.5080312902698877,55620,-0.0073347958489383865,-0.07089007810228223,0.4803370786516854,-0.0034768222831189632,356,1.4572101434071858,0.8014747500419617,-0.01811725023036593,-0.007977465788523356,0.5037055533912219,3
