mse,mae,r2,ic,ic_pvalue,directional_accuracy,n_samples,ticker,has_sentiment
1.2363014221191406,0.7951008677482605,-0.006110191345214844,-0.02330759175010406,0.6611835526186212,0.5280898876404494,356,MSFT,True
1.497414231300354,0.777579665184021,0.0003852248191833496,0.015992854946694595,0.7636352025555816,0.48725212464589235,356,DIS,True
1.637914776802063,0.8317437171936035,-0.018207430839538574,-0.04703701388768832,0.3762314829749437,0.49577464788732395,356,WMT,True
