accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker,has_sentiment
0.4838709677419355,0.4032258064516129,0.08064516129032262,0.3275316455696203,0.386407717435688,0.26445248614648037,62,MSFT,True
0.532258064516129,0.532258064516129,0.0,0.3016421780466724,0.43326734881646084,0.06309787537722836,62,JNJ,True
0.4838709677419355,0.46774193548387094,0.016129032258064557,0.253030303030303,0.337316715542522,0.10455559628703813,62,KO,True
0.22580645161290322,0.45161290322580644,-0.22580645161290322,0.12280701754385964,0.0831918505942275,0.0,62,NVDA,True
