config_name,description,model_class,hidden_size,num_layers,dropout,n_features,n_params,samples_per_param,train_time_seconds,accuracy,zero_rule_baseline,accuracy_lift,f1_macro,f1_weighted,mcc,class_0_acc,class_1_acc,class_2_acc,confusion_matrix,best_val_loss,epochs_trained
original_attention,"Original AttentionLSTM (4-head attention, confidence head, dropout=0.4)",AttentionLSTM,64,1,0.4,20,47236,24.48918197984588,293.8135049343109,0.4371538341185265,0.361907410948664,0.07524642316986246,0.38038878173992785,0.38411892057723235,0.15988289583349596,0.06919501486737444,0.527244157223796,0.6882505524065712,"[[6446, 22350, 64361], [2851, 47646, 39871], [6257, 26193, 71640]]",1.0285278423185598,18
medium_simple_attn,"MediumTrendLSTM (simple attention, no confidence head, dropout=0.2)",MediumTrendLSTM,64,1,0.2,20,24300,47.60374485596708,392.7912766933441,0.43479999304625977,0.361907410948664,0.07289258209759575,0.40176058569331285,0.40427600897005694,0.15106866666548038,0.13864765932780146,0.5126925460339944,0.632222115476991,"[[12916, 21626, 58615], [6301, 46331, 37736], [13209, 25073, 65808]]",1.0289327706117353,27
simple_no_attn,"SimpleTrendLSTM (no attention, no confidence head, dropout=0.2)",SimpleTrendLSTM,64,1,0.2,20,24235,47.731421497833715,239.95671224594116,0.4344488291639866,0.361907410948664,0.07254141821532256,0.4001948788827245,0.40284370873116443,0.1505390603068017,0.13397812295372327,0.5093285233711048,0.6383514266500144,"[[12481, 21338, 59338], [6568, 46027, 37773], [12959, 24685, 66446]]",1.0305392347817814,17
simple_larger,"SimpleTrendLSTM-Large (128 hidden, 2 layers, dropout=0.2)",SimpleTrendLSTM,128,2,0.2,20,213163,5.426696940838701,350.2251579761505,0.42983502251273403,0.361907410948664,0.06792761156407001,0.4069290590306558,0.4089799305673258,0.1410075103899706,0.17646553667464604,0.49167847025495753,0.6029013353828417,"[[16439, 20547, 56171], [9554, 44432, 36382], [17878, 23456, 62756]]",1.0311027368199965,20
