accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker,has_sentiment
0.43548387096774194,0.4032258064516129,0.03225806451612906,0.2641996557659208,0.3102687246682583,0.1955463036664949,62,MSFT,False
0.5645161290322581,0.532258064516129,0.032258064516129115,0.4039053000500679,0.506926450874574,0.1819523288044405,62,JNJ,False
0.46774193548387094,0.46774193548387094,0.0,0.21245421245421245,0.29812123360510456,0.0,62,KO,False
0.45161290322580644,0.45161290322580644,0.0,0.2074074074074074,0.2810035842293907,0.0,62,NVDA,False
