accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.3978779840848806,0.39456233421750664,0.003315649867373982,0.30110864745011084,0.31696583483799634,0.06615113543273086,1508,MSFT
0.40185676392572944,0.40185676392572944,0.0,0.19110690633869443,0.23039280883537563,0.0,1508,AAPL
0.39456233421750664,0.3673740053050398,0.027188328912466864,0.3288390513332012,0.33573205446994153,0.08671284357238805,1508,JPM
0.4224137931034483,0.4462864721485411,-0.023872679045092826,0.29518223411499084,0.345130827302865,0.04460009525992858,1508,JNJ
0.35809018567639256,0.383289124668435,-0.025198938992042452,0.3355490006947695,0.3357939694470712,0.02114985416471441,1508,XOM
0.35610079575596815,0.40716180371352784,-0.05106100795755969,0.35014470448003293,0.35134071021064506,0.0485809087992081,1508,WMT
0.3740053050397878,0.3587533156498674,0.015251989389920395,0.302304941336115,0.29368468515763196,0.08125949504540225,1508,DIS
0.40251989389920423,0.40384615384615385,-0.0013262599469496261,0.32668910790244116,0.3552513508923518,0.04793887217771278,1508,BA
0.44562334217506633,0.44297082228116713,0.0026525198938991967,0.33291399674166544,0.3815284718659415,0.11409346679317757,1508,KO
0.46485411140583555,0.46485411140583555,0.0,0.21155877470952167,0.29503189868310614,0.0,1508,NVDA
