accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.38455414012738853,0.392515923566879,-0.007961783439490444,0.3037103307507301,0.3101468860388292,0.07547442679839234,1256,MSFT
0.3909235668789809,0.39410828025477707,-0.0031847133757961776,0.2806069227121859,0.29369863913528005,0.05074142222108101,1256,AAPL
0.39410828025477707,0.3734076433121019,0.020700636942675155,0.35876494890193517,0.35994960133953235,0.09015187639655257,1256,JPM
0.43471337579617836,0.44187898089171973,-0.007165605095541372,0.3048253270027464,0.35095379630642626,0.06941993814639844,1256,JNJ
0.38296178343949044,0.39331210191082805,-0.010350318471337605,0.2976085336062935,0.3013285816774609,0.042479471896764515,1256,XOM
0.37898089171974525,0.3909235668789809,-0.011942675159235638,0.3465842246364028,0.3622803271460376,0.05237682718289008,1256,WMT
0.37977707006369427,0.37420382165605093,0.005573248407643339,0.32629252807333553,0.32067708451141813,0.08338342094810726,1256,DIS
0.39729299363057324,0.40843949044585987,-0.011146496815286622,0.3014412360442351,0.3451487539791468,0.015424357405837584,1256,BA
0.4442675159235669,0.44028662420382164,0.00398089171974525,0.3443120994608409,0.38857059818595474,0.1121119870011576,1256,KO
0.4681528662420382,0.4681528662420382,0.0,0.21258134490238612,0.2985616977769181,0.0,1256,NVDA
