accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.39282153539381853,0.37387836490528414,0.01894317048853439,0.2949030028391342,0.3056912822234618,0.07277721039338957,1003,MSFT
0.37886340977068794,0.37886340977068794,0.0,0.183176669076886,0.20819681231071788,0.0,1003,AAPL
0.3798604187437687,0.36889332003988035,0.010967098703888345,0.30584264769695096,0.3177854186415118,0.05239640468205679,1003,JPM
0.43968095712861416,0.46360917248255235,-0.023928215353938187,0.29657300346579035,0.3544434945930292,0.04043185540593288,1003,JNJ
0.37387836490528414,0.39581256231306083,-0.02193419740777669,0.27268376423128315,0.2862873712156813,0.010197895277084092,1003,XOM
0.4167497507477567,0.3968095712861416,0.019940179461615137,0.3034684386964625,0.3403800234197345,0.07028381091823452,1003,WMT
0.37188434695912265,0.3678963110667996,0.00398803589232305,0.2920745683070825,0.28521686458193274,0.07916407422739298,1003,DIS
0.3968095712861416,0.3938185443668993,0.002991026919242301,0.23602885231307533,0.2660670811673838,0.028391605691186393,1003,BA
0.46560319042871384,0.47357926221335994,-0.0079760717846461,0.3241586431079864,0.39109424710220825,0.09626712854241223,1003,KO
0.46859421734795614,0.46859421734795614,0.0,0.21271780945915364,0.29903500631845126,0.0,1003,NVDA
