accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.3990049751243781,0.38109452736318405,0.017910447761194048,0.3242819811872245,0.34098977743375547,0.07815601945185136,2010,MSFT
0.36716417910447763,0.38855721393034826,-0.021393034825870627,0.23965857678363112,0.2634221523539965,-0.018711326008149624,2010,AAPL
0.40248756218905474,0.3537313432835821,0.04875621890547266,0.34196698243349727,0.352306033883235,0.09480718410865914,2010,JPM
0.4318407960199005,0.4592039800995025,-0.027363184079601977,0.31666999372118615,0.37189259210103276,0.06769084252049395,2010,JNJ
0.40248756218905474,0.35522388059701493,0.04726368159203981,0.3334602489153358,0.32877550455065696,0.12343780061140536,2010,XOM
0.3308457711442786,0.4099502487562189,-0.07910447761194028,0.18966031474181924,0.18842221640816093,0.007235394904099016,2010,WMT
0.38159203980099504,0.3373134328358209,0.04427860696517416,0.3396490551613882,0.33836448161114707,0.08186714452724823,2010,DIS
0.4009950248756219,0.3845771144278607,0.016417910447761197,0.35727603715869,0.36136146103530364,0.08092934881853993,2010,BA
0.3756218905472637,0.47512437810945274,-0.09950248756218905,0.2811980353869871,0.31379589117904194,0.10800916021200754,2010,KO
0.45422885572139304,0.45422885572139304,0.0,0.2082335500057019,0.2837570614256804,0.0,2010,NVDA
