accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker,has_sentiment
0.4251497005988024,0.4031936127744511,0.021956087824351322,0.3248572609017726,0.35066314845778435,0.13682344559905613,501,MSFT,False
0.44510978043912175,0.4311377245508982,0.013972055888223534,0.3689177180171351,0.40990138192448483,0.10756268534337295,501,JNJ,False
0.4530938123752495,0.45109780439121755,0.0019960079840319334,0.3124739214266053,0.37321820840642617,0.0761792716725262,501,KO,False
0.43313373253493015,0.43313373253493015,0.0,0.20148560817084493,0.26181064055732545,0.0,501,NVDA,False
