Date,Ticker,Trade_Weight,Direction
2024-01-02,KLAC,0.2,Buy
2024-01-02,MELI,0.2,Buy
2024-01-02,FCNCA,0.2,Buy
2024-01-02,ASML,0.2,Buy
2024-01-02,BKNG,0.2,Buy
2024-01-03,KLAC,-0.00122916346602292,Sell
2024-01-03,MELI,-0.00017812645658721316,Sell
2024-01-03,FCNCA,0.001254629184195999,Buy
2024-01-03,BKNG,0.0001102000483809984,Buy
2024-01-03,ASML,-0.00021262630221219325,Sell
2024-01-04,KLAC,0.0018807167678713266,Buy
2024-01-04,MELI,-0.0029375417371992063,Sell
2024-01-04,FCNCA,0.0015038808327356434,Buy
2024-01-04,BKNG,-0.0009760880739290434,Sell
2024-01-04,ASML,0.0005282847219439113,Buy
2024-01-05,KLAC,0.0010514058084906686,Buy
2024-01-05,MELI,-0.0022838987288001655,Sell
2024-01-05,FCNCA,0.0008655529655700045,Buy
2024-01-05,BKNG,0.0009620181612373102,Buy
2024-01-05,ASML,-0.0005970321651352362,Sell
2024-01-08,KLAC,-0.0016399902933423305,Sell
2024-01-08,MELI,0.00016855324257070148,Buy
2024-01-08,FCNCA,-0.0002056533546236916,Sell
2024-01-08,BKNG,0.0016996455356324547,Buy
2024-01-08,ASML,-2.3960316987370334e-05,Sell
2024-01-09,KLAC,0.0008649452026866788,Buy
2024-01-09,MELI,-0.0010011319920677497,Sell
2024-01-09,FCNCA,0.0028835019367477455,Buy
2024-01-09,BKNG,-0.0028238741714090854,Sell
2024-01-09,ASML,7.561854681206737e-05,Buy
2024-01-10,KLAC,0.0014697080647006755,Buy
2024-01-10,MELI,-0.001752858352658343,Sell
2024-01-10,FCNCA,-0.0001522345083800336,Sell
2024-01-10,BKNG,-0.00043653743268665113,Sell
2024-01-10,ASML,0.0008700231599628738,Buy
2024-01-11,KLAC,-0.0015801048085832825,Sell
2024-01-11,MELI,0.0013979359366737276,Buy
2024-01-11,FCNCA,0.0009707947807675865,Buy
2024-01-11,BKNG,-0.0011736099768083763,Sell
2024-01-11,ASML,0.000383817176538237,Buy
2024-01-12,KLAC,0.0011075824356615027,Buy
2024-01-12,MELI,-0.007817671301071444,Sell
2024-01-12,FCNCA,0.0013048845089449201,Buy
2024-01-12,BKNG,0.003365225820938067,Buy
2024-01-12,ASML,0.00203860585720822,Buy
2024-01-16,KLAC,-0.00218522483117381,Sell
2024-01-16,MELI,-0.0016724584669575715,Sell
2024-01-16,FCNCA,0.0019911133527286684,Buy
2024-01-16,BKNG,-4.787564863956151e-05,Sell
2024-01-16,ASML,0.0019105376169331612,Buy
2024-01-17,KLAC,0.0003256166156290208,Buy
2024-01-17,MELI,0.00329325764356464,Buy
2024-01-17,FCNCA,-0.00036144167682700123,Sell
2024-01-17,BKNG,-0.0004118219415765456,Sell
2024-01-17,ASML,-0.0028475741966553225,Sell
2024-01-18,KLAC,-0.004461013029014416,Sell
2024-01-18,MELI,0.0018862324257708507,Buy
2024-01-18,FCNCA,0.003437292353691168,Buy
2024-01-18,BKNG,0.0028955801934545944,Buy
2024-01-18,ASML,-0.0037598559996656344,Sell
2024-01-19,KLAC,-0.0022194776740814826,Sell
2024-01-19,MELI,-0.002154946543417635,Sell
2024-01-19,FCNCA,0.0019550592861534433,Buy
2024-01-19,BKNG,0.0005275322958312734,Buy
2024-01-19,ASML,0.0018878328866984984,Buy
2024-01-22,KLAC,-0.001942301040344513,Sell
2024-01-22,MELI,-0.0021310837081716105,Sell
2024-01-22,FCNCA,-0.002346804707033967,Sell
2024-01-22,BKNG,0.007403783632336264,Buy
2024-01-22,ASML,-0.0009857658040472728,Sell
2024-01-23,KLAC,0.0018427513688050456,Buy
2024-01-23,MELI,0.00022673647778437278,Buy
2024-01-23,FCNCA,-0.0011768883433358468,Sell
2024-01-23,BKNG,0.0015122228899199786,Buy
2024-01-23,ASML,-0.0024085130445654634,Sell
2024-01-24,KLAC,-0.0019209397943837914,Sell
2024-01-24,MELI,0.0038155848348784827,Buy
2024-01-24,FCNCA,0.007538343002000625,Buy
2024-01-24,BKNG,0.0037821408699284798,Buy
2024-01-24,ASML,-0.01321688372521293,Sell
2024-01-25,KLAC,-0.0005674271387602903,Sell
2024-01-25,MELI,0.003150970417966331,Buy
2024-01-25,FCNCA,0.002016600100805066,Buy
2024-01-25,BKNG,7.423319615526558e-05,Buy
2024-01-25,ASML,-0.004681928199165297,Sell
2024-01-26,KLAC,0.01412016116542078,Buy
2024-01-26,MELI,-0.005527962463118263,Sell
2024-01-26,FCNCA,-0.009961921196676965,Sell
2024-01-26,BKNG,6.691767337768662e-05,Buy
2024-01-26,ASML,0.0013001950880656143,Buy
2024-01-29,KLAC,0.0003302149957904732,Buy
2024-01-29,MELI,0.002606563987854943,Buy
2024-01-29,FCNCA,0.0012825135115591413,Buy
2024-01-29,BKNG,-0.0013759392669919768,Sell
2024-01-29,ASML,-0.0028510755828987377,Sell
2024-01-30,KLAC,0.0010730372914209418,Buy
2024-01-30,MELI,0.004245168870841309,Buy
2024-01-30,FCNCA,-0.007548263084073331,Sell
2024-01-30,BKNG,-0.0005791078544478967,Sell
2024-01-30,ASML,0.0028070478422366762,Buy
2024-01-31,KLAC,-0.0013581911680175807,Sell
2024-01-31,MELI,0.000929447742692241,Buy
2024-01-31,FCNCA,0.00173883815662218,Buy
2024-01-31,BKNG,0.0009042287473736699,Buy
2024-01-31,ASML,-0.002218423249232354,Sell
2024-02-01,KLAC,0.0003773907176238822,Buy
2024-02-01,MELI,-0.002153613470912419,Sell
2024-02-01,FCNCA,0.005239558349040718,Buy
2024-02-01,BKNG,-0.0008134887314894812,Sell
2024-02-01,ASML,-0.0026516157070560487,Sell
2024-02-02,KLAC,0.00011809766083467621,Buy
2024-02-02,MELI,-0.0009458541405575893,Sell
2024-02-02,FCNCA,-0.0026738713491781807,Sell
2024-02-02,BKNG,0.0016809065164406778,Buy
2024-02-02,ASML,0.001817938303066452,Buy
2024-02-05,KLAC,-0.0012127346111341086,Sell
2024-02-05,MELI,0.0020365444861467075,Buy
2024-02-05,FCNCA,0.000319529777490557,Buy
2024-02-05,BKNG,-0.001289255084042179,Sell
2024-02-05,ASML,0.00014412655344014924,Buy
2024-02-06,KLAC,0.0011815137627478323,Buy
2024-02-06,MELI,0.004168393322068864,Buy
2024-02-06,FCNCA,0.0036036173674517946,Buy
2024-02-06,BKNG,-0.004318237620413029,Sell
2024-02-06,ASML,-0.00463655739151006,Sell
2024-02-07,KLAC,-0.00035687620331284475,Sell
2024-02-07,MELI,0.0016358151128722798,Buy
2024-02-07,FCNCA,0.001907751760451326,Buy
2024-02-07,BKNG,-0.0014362655622338627,Sell
2024-02-07,ASML,-0.0017548565529957871,Sell
2024-02-08,KLAC,-0.0007810319886391581,Sell
2024-02-08,MELI,0.00014542466207156934,Buy
2024-02-08,FCNCA,0.0031193620386774923,Buy
2024-02-08,BKNG,-0.004665494851928159,Sell
2024-02-08,ASML,0.0021799879218227236,Buy
2024-02-09,KLAC,-0.007024892898235491,Sell
2024-02-09,MELI,0.0018781150634991362,Buy
2024-02-09,FCNCA,0.0007254894091338615,Buy
2024-02-09,BKNG,0.007160106636416669,Buy
2024-02-09,ASML,-0.0027415008682722397,Sell
2024-02-12,KLAC,-0.00037175725419272276,Sell
2024-02-12,MELI,0.00012846046860007232,Buy
2024-02-12,FCNCA,-0.0005364827485528356,Sell
2024-02-12,BKNG,-0.002626307211783724,Sell
2024-02-12,ASML,0.003401181934424069,Buy
2024-02-13,KLAC,-0.0008006242121247342,Sell
2024-02-13,MELI,0.00017396270538991288,Buy
2024-02-13,FCNCA,-0.0013394386038757533,Sell
2024-02-13,BKNG,-0.0007044356071445879,Sell
2024-02-13,ASML,0.002668743294733905,Buy
2024-02-14,KLAC,-0.0010430079433778883,Sell
2024-02-14,MELI,-0.0017525763310844988,Sell
2024-02-14,FCNCA,0.0011466537309520186,Buy
2024-02-14,BKNG,0.0033726906256366374,Buy
2024-02-14,ASML,-0.0017251613843036473,Sell
2024-02-15,KLAC,0.002027935626612548,Buy
2024-02-15,MELI,-0.0008613657255295837,Sell
2024-02-15,FCNCA,-0.0034080637162590133,Sell
2024-02-15,BKNG,0.0013708430121258108,Buy
2024-02-15,ASML,0.0008684136618281046,Buy
2024-02-16,KLAC,-0.0031685329802680073,Sell
2024-02-16,MELI,-6.794478345514832e-05,Sell
2024-02-16,FCNCA,0.002059058504910699,Buy
2024-02-16,BKNG,0.0013942148290848055,Buy
2024-02-16,ASML,-0.00021893413192927702,Sell
2024-02-20,KLAC,0.000536846003524688,Buy
2024-02-20,MELI,0.0008971195465976023,Buy
2024-02-20,FCNCA,-0.0017363161243744984,Sell
2024-02-20,BKNG,-0.0015247659625805265,Sell
2024-02-20,ASML,0.0018253686832802873,Buy
2024-02-21,KLAC,0.0006324402028853038,Buy
2024-02-21,MELI,0.0009349185877140787,Buy
2024-02-21,FCNCA,-0.001054770142791317,Sell
2024-02-21,BKNG,-0.0014905339130583395,Sell
2024-02-21,ASML,0.0009763206898568411,Buy
2024-02-22,KLAC,-0.0022976675923482015,Sell
2024-02-22,MELI,-0.0017771173789820627,Sell
2024-02-22,FCNCA,0.007383713871280867,Buy
2024-02-22,BKNG,-0.0011678074690161244,Sell
2024-02-22,ASML,-0.002142348350737233,Sell
2024-02-23,KLAC,-0.005397985797868099,Sell
2024-02-23,MELI,0.011802342118101633,Buy
2024-02-23,FCNCA,-0.011845955227543725,Sell
2024-02-23,BKNG,0.011323535159467324,Buy
2024-02-23,ASML,-0.005885812824429043,Sell
2024-02-26,KLAC,-0.0025971545785965777,Sell
2024-02-26,MELI,0.004180701923993779,Buy
2024-02-26,FCNCA,-0.0025949779532405404,Sell
2024-02-26,BKNG,0.0021978702920231463,Buy
2024-02-26,ASML,-0.0011978968063605655,Sell
2024-02-27,KLAC,0.0014243014146055888,Buy
2024-02-27,MELI,-6.955104657294098e-05,Sell
2024-02-27,FCNCA,-0.0031032430222314444,Sell
2024-02-27,BKNG,0.0008341886473596516,Buy
2024-02-27,ASML,0.0009111054024169285,Buy
2024-02-28,KLAC,-5.178755766543919e-05,Sell
2024-02-28,MELI,0.0020889094951631604,Buy
2024-02-28,FCNCA,0.0014016071699055332,Buy
2024-02-28,BKNG,-0.0024271800290885104,Sell
2024-02-28,ASML,-0.0010131458798224302,Sell
2024-02-29,KLAC,-0.001397507023087441,Sell
2024-02-29,MELI,-0.0006408479644045006,Sell
2024-02-29,FCNCA,0.00039382249740732567,Buy
2024-02-29,BKNG,0.0028705881468859273,Buy
2024-02-29,ASML,-0.0012277895522446458,Sell
2024-03-01,KLAC,-0.0058562655328115165,Sell
2024-03-01,MELI,0.002120952360402606,Buy
2024-03-01,FCNCA,0.0050281699007695135,Buy
2024-03-01,BKNG,0.002518401840316653,Buy
2024-03-01,ASML,-0.0038128564159145006,Sell
2024-03-04,KLAC,-0.0016749392345458691,Sell
2024-03-04,MELI,0.004976706486225585,Buy
2024-03-04,FCNCA,-0.0008551828717256182,Sell
2024-03-04,BKNG,0.0006005449153004827,Buy
2024-03-04,ASML,-0.0030520023112918515,Sell
2024-03-05,KLAC,0.0013110012664886705,Buy
2024-03-05,MELI,0.0021968185074827673,Buy
2024-03-05,FCNCA,-0.007140585647527092,Sell
2024-03-05,BKNG,-0.00023159706439415673,Sell
2024-03-05,ASML,0.00386154449968093,Buy
2024-03-06,KLAC,-0.0015138539833920717,Sell
2024-03-06,MELI,0.001408518417062271,Buy
2024-03-06,FCNCA,0.004799278477803759,Buy
2024-03-06,BKNG,0.0013158923178385462,Buy
2024-03-06,ASML,-0.006013498739348477,Sell
2024-03-07,KLAC,0.0006420453514489333,Buy
2024-03-07,MELI,0.002229675262057057,Buy
2024-03-07,FCNCA,0.003450611226322148,Buy
2024-03-07,BKNG,-0.0005808866291311388,Sell
2024-03-07,ASML,-0.005745155443376476,Sell
2024-03-08,KLAC,0.0026450991767755783,Buy
2024-03-08,MELI,-0.0018160279908988053,Sell
2024-03-08,FCNCA,-0.002421921014074596,Sell
2024-03-08,BKNG,-0.0046090717589188646,Sell
2024-03-08,ASML,0.0061986939896749305,Buy
2024-03-11,KLAC,0.001794177143779413,Buy
2024-03-11,MELI,-0.006860340956161254,Sell
2024-03-11,FCNCA,0.004022494273935084,Buy
2024-03-11,BKNG,-0.0031938586975469863,Sell
2024-03-11,ASML,0.004233056765974796,Buy
2024-03-12,KLAC,-0.0010592842556117754,Sell
2024-03-12,MELI,0.00291338056675286,Buy
2024-03-12,FCNCA,-0.0029600871623951808,Sell
2024-03-12,BKNG,0.0028433670356122764,Buy
2024-03-12,ASML,-0.0017423345929115375,Sell
2024-03-13,KLAC,0.0017448328286419068,Buy
2024-03-13,MELI,-0.0017027765092389735,Sell
2024-03-13,FCNCA,-0.001123761063362233,Sell
2024-03-13,BKNG,-0.0010445860764110304,Sell
2024-03-13,ASML,0.0021233961669466506,Buy
2024-03-14,KLAC,-0.001284439854552455,Sell
2024-03-14,MELI,-0.0016071947304883705,Sell
2024-03-14,FCNCA,0.0021548363426762696,Buy
2024-03-14,BKNG,-0.0008933263974085226,Sell
2024-03-14,ASML,0.0016281875576411586,Buy
2024-03-15,KLAC,-0.001274126022956401,Sell
2024-03-15,MELI,0.004304890430755798,Buy
2024-03-15,FCNCA,-0.0053389072069584265,Sell
2024-03-15,BKNG,0.001906798176995489,Buy
2024-03-15,ASML,0.00039941710216498394,Buy
2024-03-18,KLAC,-0.0006820930544920445,Sell
2024-03-18,MELI,2.947496043811948e-05,Buy
2024-03-18,FCNCA,0.0004514004084190393,Buy
2024-03-18,BKNG,-0.0008569127348517225,Sell
2024-03-18,ASML,0.0010548457702650726,Buy
2024-03-19,KLAC,0.003544789636250073,Buy
2024-03-19,MELI,-0.0006076533927398542,Sell
2024-03-19,FCNCA,0.000949277294166162,Buy
2024-03-19,BKNG,-0.00241413203687757,Sell
2024-03-19,ASML,-0.001473047245794834,Sell
2024-03-20,KLAC,-0.0007619525922008263,Sell
2024-03-20,MELI,0.002317993450266065,Buy
2024-03-20,FCNCA,-0.0006382880806913849,Sell
2024-03-20,BKNG,-0.0005298887116389206,Sell
2024-03-20,ASML,-0.0003900715885203909,Sell
2024-03-21,KLAC,-0.0008084048850115766,Sell
2024-03-21,MELI,0.000587510843952338,Buy
2024-03-21,FCNCA,-3.1875834007100146e-05,Sell
2024-03-21,BKNG,0.000232977684749891,Buy
2024-03-21,ASML,1.8656002048755838e-05,Buy
2024-03-22,KLAC,-2.6953523888734177e-05,Sell
2024-03-22,MELI,-0.0028538268125503086,Sell
2024-03-22,FCNCA,0.0009166719375050814,Buy
2024-03-22,BKNG,0.0005198049126974857,Buy
2024-03-22,ASML,0.001443882054571577,Buy
2024-03-25,KLAC,0.0019564385577209853,Buy
2024-03-25,MELI,0.0016955559543196386,Buy
2024-03-25,FCNCA,-0.0015247237119271062,Sell
2024-03-25,BKNG,-0.00123138250151128,Sell
2024-03-25,ASML,-0.0008973365678602019,Sell
2024-03-26,KLAC,0.002241818429490061,Buy
2024-03-26,MELI,0.0006280628344753347,Buy
2024-03-26,FCNCA,-0.0005320383574066168,Sell
2024-03-26,BKNG,-0.002899239317319613,Sell
2024-03-26,ASML,0.0005595608543310926,Buy
2024-03-27,KLAC,-0.001667449067364768,Sell
2024-03-27,MELI,0.002696953064372204,Buy
2024-03-27,FCNCA,-0.0013553386636019626,Sell
2024-03-27,BKNG,0.0001020859799413798,Buy
2024-03-27,ASML,0.00022204017790070085,Buy
