accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.3629112662013958,0.37387836490528414,-0.010967098703888345,0.27976165788782437,0.28890769522960297,0.023954873039567753,1003,MSFT
0.37886340977068794,0.37886340977068794,0.0,0.21827576899971268,0.2380453127674795,0.019921971310086238,1003,AAPL
0.37686939182452645,0.36889332003988035,0.0079760717846461,0.31779909913788384,0.3278516731563742,0.04680633609726589,1003,JPM
0.42572283150548357,0.46360917248255235,-0.03788634097706878,0.2932561999844001,0.34938661741808286,0.030470816666715975,1003,JNJ
0.36689930209371885,0.39581256231306083,-0.028913260219341985,0.2973810463691107,0.312332571475537,-0.002913452378611185,1003,XOM
0.4017946161515454,0.3968095712861416,0.004985044865403798,0.33437405217948646,0.3572739697676169,0.05680818810422071,1003,WMT
0.3698903290129611,0.3678963110667996,0.001994017946161497,0.29603565029193385,0.28923721321097345,0.07192498030790948,1003,DIS
0.3818544366899302,0.3938185443668993,-0.011964107676969093,0.250690313329437,0.2923743585348902,-0.023623666272152354,1003,BA
0.4715852442671984,0.47357926221335994,-0.0019940179461615526,0.322059241727899,0.3913321177087574,0.09839454386127548,1003,KO
0.46859421734795614,0.46859421734795614,0.0,0.21271780945915364,0.29903500631845126,0.0,1003,NVDA
