accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker,has_sentiment
0.3870967741935484,0.4032258064516129,-0.016129032258064502,0.18604651162790697,0.21605401350337583,0.0,62,MSFT,True
0.5967741935483871,0.532258064516129,0.06451612903225812,0.36588103254769927,0.5065710872162484,0.2561881900468091,62,JNJ,True
0.46774193548387094,0.46774193548387094,0.0,0.24307116104868912,0.32334179050380574,0.028666837246701597,62,KO,True
0.45161290322580644,0.45161290322580644,0.0,0.2074074074074074,0.2810035842293907,0.0,62,NVDA,True
