mse,mae,r2,ic,ic_pvalue,directional_accuracy,n_samples,ticker,has_sentiment
1.2316248416900635,0.7967155575752258,-0.0023041963577270508,0.022990820002633118,0.6655077853468072,0.4803370786516854,356,MSFT,False
1.5020673274993896,0.7799166440963745,-0.002720952033996582,0.02005556672635134,0.7060883078985016,0.4985835694050991,356,DIS,False
1.6193652153015137,0.8250476121902466,-0.006676197052001953,0.027776972475966173,0.6014249428008362,0.5633802816901409,356,WMT,False
