accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker,has_sentiment
0.5,0.4032258064516129,0.09677419354838712,0.34385964912280703,0.40577249575551777,0.26433175492531946,62,MSFT,False
0.532258064516129,0.532258064516129,0.0,0.32974910394265233,0.4588969823100937,0.08952501013073788,62,JNJ,False
0.5,0.46774193548387094,0.03225806451612906,0.28318903318903316,0.36358399664851276,0.16844601540879675,62,KO,False
0.3225806451612903,0.45161290322580644,-0.12903225806451613,0.16260162601626016,0.15735641227380015,0.0,62,NVDA,False
