accuracy,zero_rule,lift,f1_macro,f1_weighted,mcc,n_samples,ticker
0.3860147811256396,0.39511085844229676,-0.00909607731665718,0.2561964274345189,0.2832570238920295,0.005187248954707154,1759,MSFT
0.38430926662876636,0.3979533826037521,-0.013644115974985771,0.22469002024580206,0.25843259583491035,-0.02269117801837606,1759,AAPL
0.3854462762933485,0.3632745878339966,0.022171688459351913,0.32628196037063373,0.33256973508100207,0.07153776132250254,1759,JPM
0.4320636725412166,0.4394542353610006,-0.007390562819784008,0.31378034682080924,0.359569818198946,0.07030001015021058,1759,JNJ
0.3695281409891984,0.37748720864127344,-0.007959067652075047,0.3222123180559339,0.3185247587572475,0.057848655672129566,1759,XOM
0.4189880613985219,0.39681637293917,0.022171688459351913,0.3511714191180804,0.37588442253703447,0.08660960982618927,1759,WMT
0.3672541216600341,0.3547470153496305,0.012507106310403637,0.31187085052504143,0.30502591097869935,0.0670419269252842,1759,DIS
0.3979533826037521,0.39909039226833426,-0.0011370096645821337,0.3119659641860198,0.346876838414356,0.037476154871401324,1759,BA
0.4161455372370665,0.4434337691870381,-0.027288231949971598,0.31876596179385025,0.36087202334232404,0.10143553093154005,1759,KO
0.45821489482660605,0.45821489482660605,0.0,0.20948667966211829,0.2879697506668573,0.0,1759,NVDA
