Date,Ticker,Weight
2023-05-31,DIS,0.09090909090909091
2023-05-31,JPM,0.09090909090909091
2023-05-31,NVDA,0.09090909090909091
2023-05-31,SPY,0.09090909090909091
2023-05-31,KO,0.09090909090909091
2023-05-31,AAPL,0.09090909090909091
2023-05-31,BA,0.09090909090909091
2023-05-31,WMT,0.09090909090909091
2023-05-31,MSFT,0.09090909090909091
2023-05-31,JNJ,0.09090909090909091
2023-05-31,XOM,0.09090909090909091
2023-06-01,DIS,0.09044037526100439
2023-06-01,SPY,0.09065036780395351
2023-06-01,KO,0.09030896780835508
2023-06-01,AAPL,0.09123600180157651
2023-06-01,BA,0.0907838073828376
2023-06-01,JNJ,0.089496063992084
2023-06-01,JPM,0.09103456011430258
2023-06-01,NVDA,0.09439222303976454
2023-06-01,WMT,0.09012737850175301
2023-06-01,MSFT,0.09094296636087805
2023-06-01,XOM,0.09083423026769667
2023-06-02,DIS,0.09138034477515593
2023-06-02,SPY,0.09068547583288954
2023-06-02,KO,0.09077785019495631
2023-06-02,AAPL,0.0903999011245234
2023-06-02,BA,0.09183176224537679
2023-06-02,JNJ,0.08964219172835891
2023-06-02,JPM,0.09165734981692504
2023-06-02,NVDA,0.0920458416771042
2023-06-02,WMT,0.08972715106049918
2023-06-02,MSFT,0.09044169415050259
2023-06-02,XOM,0.09165395384577041
2023-06-05,DIS,0.09192027786533291
2023-06-05,SPY,0.09081641044580016
2023-06-05,KO,0.09047283725276284
2023-06-05,AAPL,0.09001748391204484
2023-06-05,BA,0.09017989688963662
2023-06-05,JNJ,0.09071751314381005
2023-06-05,JPM,0.09106243142377043
2023-06-05,NVDA,0.09198935903394889
2023-06-05,WMT,0.09062203951165447
2023-06-05,MSFT,0.09089227980492266
2023-06-05,XOM,0.09155380692052395
2023-06-06,DIS,0.09319652629272808
2023-06-06,SPY,0.09111630889586465
2023-06-06,KO,0.08991838821498956
2023-06-06,AAPL,0.08993286391380463
2023-06-06,BA,0.08963682055973766
2023-06-06,JNJ,0.09073903298096286
2023-06-06,JPM,0.09132850685421968
2023-06-06,NVDA,0.09087712777791754
2023-06-06,WMT,0.09071165984850649
2023-06-06,MSFT,0.09038215281777194
2023-06-06,XOM,0.09240522233778103
2023-06-07,DIS,0.09365834060570503
2023-06-07,SPY,0.0908961595717063
2023-06-07,KO,0.08987803993318547
2023-06-07,AAPL,0.08932858024703748
2023-06-07,BA,0.09173903950060246
2023-06-07,JNJ,0.0910291331960493
2023-06-07,JPM,0.09230970523916303
2023-06-07,NVDA,0.08820644502473367
2023-06-07,WMT,0.09093984382790281
2023-06-07,MSFT,0.08768378581811759
2023-06-07,XOM,0.09457579318118951
2023-06-08,DIS,0.09275657272629098
2023-06-08,SPY,0.09055569205500114
2023-06-08,KO,0.08922474246011329
2023-06-08,AAPL,0.08982695621723033
2023-06-08,BA,0.09349505149476763
2023-06-08,JNJ,0.09113236904489867
2023-06-08,JPM,0.09143703049632045
2023-06-08,NVDA,0.08976014190303017
2023-06-08,WMT,0.09135729986088706
2023-06-08,MSFT,0.08733495884105588
2023-06-08,XOM,0.0933616671906326
2023-06-09,DIS,0.09211103269226885
2023-06-09,SPY,0.09067479357791693
2023-06-09,KO,0.08932979544655452
2023-06-09,AAPL,0.08997792200817825
2023-06-09,BA,0.09310756811800946
2023-06-09,JNJ,0.09094669424780671
2023-06-09,JPM,0.0915751405546194
2023-06-09,NVDA,0.09032293638828526
2023-06-09,WMT,0.09186568425514363
2023-06-09,MSFT,0.0877037972440507
2023-06-09,XOM,0.09262700177983255
2023-06-12,DIS,0.09261987403361104
2023-06-12,SPY,0.0908075952578776
2023-06-12,KO,0.08827516954209808
2023-06-12,AAPL,0.09069612320691023
2023-06-12,BA,0.09421285386412317
2023-06-12,JNJ,0.09019899341400042
2023-06-12,JPM,0.0908783294471396
2023-06-12,NVDA,0.091288251212263
2023-06-12,WMT,0.09177462369938447
2023-06-12,MSFT,0.08839037930595058
2023-06-12,XOM,0.09109834617491148
2023-06-13,DIS,0.09267793795643428
2023-06-13,SPY,0.09077163164623146
2023-06-13,KO,0.08801168188216502
2023-06-13,AAPL,0.08983118671193312
2023-06-13,BA,0.09306044600545355
2023-06-13,JNJ,0.09004330775553725
2023-06-13,JPM,0.09090018419839227
2023-06-13,NVDA,0.09419043855073114
2023-06-13,WMT,0.09184712954682717
2023-06-13,MSFT,0.08842208447713372
2023-06-13,XOM,0.09048284034006959
2023-06-14,DIS,0.09097983512185348
2023-06-14,SPY,0.0905655845896843
2023-06-14,KO,0.08830232631806645
2023-06-14,AAPL,0.0898332177716655
2023-06-14,BA,0.09127432488198539
2023-06-14,JNJ,0.09018979785191253
2023-06-14,JPM,0.09024794457386129
2023-06-14,NVDA,0.09838394882400463
2023-06-14,WMT,0.09245495395392749
2023-06-14,MSFT,0.08892038807755764
2023-06-14,XOM,0.0890857213937781
2023-06-15,DIS,0.09053075609835434
2023-06-15,SPY,0.09075478958640258
2023-06-15,KO,0.0886042794766003
2023-06-15,AAPL,0.08991427661302957
2023-06-15,BA,0.09139043607325623
2023-06-15,JNJ,0.09047051988213396
2023-06-15,JPM,0.09033914412343734
2023-06-15,NVDA,0.09660306643363187
2023-06-15,WMT,0.09201525348468965
2023-06-15,MSFT,0.09082235048759636
2023-06-15,XOM,0.08879074728097963
2023-06-16,DIS,0.08935394370612326
2023-06-16,SPY,0.09085358852266327
2023-06-16,KO,0.08964348614924177
2023-06-16,AAPL,0.08979055049884055
2023-06-16,BA,0.09204530568786289
2023-06-16,JNJ,0.09115607287175037
2023-06-16,JPM,0.0908544047070207
2023-06-16,NVDA,0.0971274785338951
2023-06-16,WMT,0.09114104817267499
2023-06-16,MSFT,0.08971974431207301
2023-06-16,XOM,0.0885510590789669
2023-06-20,DIS,0.08849758893224659
2023-06-20,SPY,0.09108192287071196
2023-06-20,KO,0.0897368682921279
2023-06-20,AAPL,0.09052969885441932
2023-06-20,BA,0.08954492812286859
2023-06-20,JNJ,0.09180584772908144
2023-06-20,JPM,0.09109122291730867
2023-06-20,NVDA,0.10043802915847184
2023-06-20,WMT,0.0910375826491439
2023-06-20,MSFT,0.08928390271197795
2023-06-20,XOM,0.08719092227701158
2023-06-21,DIS,0.08775445822023166
2023-06-21,SPY,0.09097954531810876
2023-06-21,KO,0.09034765628839979
2023-06-21,AAPL,0.09037780087748185
2023-06-21,BA,0.08978215617110781
2023-06-21,JNJ,0.09203453118948758
2023-06-21,JPM,0.09132266294381955
2023-06-21,NVDA,0.09908546733578319
2023-06-21,WMT,0.0915814600247173
2023-06-21,MSFT,0.08845221066552751
2023-06-21,XOM,0.08852152437159756
2023-06-22,DIS,0.08755035976910962
2023-06-22,SPY,0.09125000855781369
2023-06-22,KO,0.09090765793499705
2023-06-22,AAPL,0.09181301657042672
2023-06-22,BA,0.08698790388348418
2023-06-22,JNJ,0.0929526843749447
2023-06-22,JPM,0.08950765595264944
2023-06-22,NVDA,0.09897658165293986
2023-06-22,WMT,0.09228771025384908
2023-06-22,MSFT,0.09002585719903165
2023-06-22,XOM,0.08797988529257701
2023-06-23,DIS,0.08776816796306901
2023-06-23,SPY,0.0911873372427231
2023-06-23,KO,0.0905752451547113
2023-06-23,AAPL,0.09229067569387427
2023-06-23,BA,0.087505141045778
2023-06-23,JNJ,0.09351730336819493
2023-06-23,JPM,0.08965619197822597
2023-06-23,NVDA,0.09777188334179591
2023-06-23,WMT,0.09275383663422834
2023-06-23,MSFT,0.08939784772931926
2023-06-23,XOM,0.08781734871495231
2023-06-26,DIS,0.0888265288072567
2023-06-26,SPY,0.0912881466624953
2023-06-26,KO,0.0910771284075226
2023-06-26,AAPL,0.09207106473664015
2023-06-26,BA,0.08803407060617738
2023-06-26,JNJ,0.09295384973783873
2023-06-26,JPM,0.09034422468242481
2023-06-26,NVDA,0.0946095808498409
2023-06-26,WMT,0.09299142951637311
2023-06-26,MSFT,0.08814179982940076
2023-06-26,XOM,0.08990441116601341
2023-06-27,DIS,0.08844388093752029
2023-06-27,SPY,0.09151996267428379
2023-06-27,KO,0.09012643918361125
2023-06-27,AAPL,0.09267880136661638
2023-06-27,BA,0.08893543548218645
2023-06-27,JNJ,0.09198775471874694
2023-06-27,JPM,0.08959784730413665
2023-06-27,NVDA,0.09669368412354439
2023-06-27,WMT,0.09188350260562878
2023-06-27,MSFT,0.08899536364650767
2023-06-27,XOM,0.08937754451396403
2023-06-28,DIS,0.08827314011850892
2023-06-28,SPY,0.09162597660347968
2023-06-28,KO,0.08934387133645884
2023-06-28,AAPL,0.09332623972038209
2023-06-28,BA,0.08954174080552255
2023-06-28,JNJ,0.0918618702056188
2023-06-28,JPM,0.08926353863085112
2023-06-28,NVDA,0.0950031698902895
2023-06-28,WMT,0.09244348941920315
2023-06-28,MSFT,0.08939424325148976
2023-06-28,XOM,0.09016309360962167
2023-06-29,DIS,0.08806353359309871
2023-06-29,SPY,0.09164489368674887
2023-06-29,KO,0.0882761070944021
2023-06-29,AAPL,0.09314607167812507
2023-06-29,BA,0.08967854470156271
2023-06-29,JNJ,0.0921603615823334
2023-06-29,JPM,0.092037213066913
2023-06-29,NVDA,0.09397066799389185
2023-06-29,WMT,0.09147700173704515
2023-06-29,MSFT,0.08884950038756963
2023-06-29,XOM,0.09093558382298665
2023-06-30,DIS,0.08728100148930909
2023-06-30,SPY,0.09156270860231777
2023-06-30,KO,0.08745875864267591
2023-06-30,AAPL,0.09410204986298501
2023-06-30,BA,0.08827304566005721
2023-06-30,JNJ,0.09179127427611775
2023-06-30,JPM,0.09215581015757875
2023-06-30,NVDA,0.09615552957391106
2023-06-30,WMT,0.09202691707963961
2023-06-30,MSFT,0.08917210919511032
2023-06-30,XOM,0.09025726947761592
2023-07-03,DIS,0.08839550686880997
2023-07-03,SPY,0.09158706589601612
2023-07-03,KO,0.08790384633016718
2023-07-03,AAPL,0.09328698244368519
2023-07-03,BA,0.08809479945751461
2023-07-03,JNJ,0.09050784690544912
2023-07-03,JPM,0.0928150734162566
2023-07-03,NVDA,0.0963226418362799
2023-07-03,WMT,0.09254226925767876
2023-07-03,MSFT,0.08842615094121123
2023-07-03,XOM,0.09035408170181669
2023-07-05,DIS,0.08781925832402977
2023-07-05,SPY,0.09157308994904026
2023-07-05,KO,0.08867519708966494
2023-07-05,AAPL,0.09286324011691005
2023-07-05,BA,0.0892121215365108
2023-07-05,JNJ,0.09032921435943672
2023-07-05,JPM,0.09232000370454148
2023-07-05,NVDA,0.09623312431349142
2023-07-05,WMT,0.09261326087313482
2023-07-05,MSFT,0.0885862802484465
2023-07-05,XOM,0.09001179036088464
2023-07-06,DIS,0.0874641174449315
2023-07-06,SPY,0.09155930167536443
2023-07-06,KO,0.08867338489314631
2023-07-06,AAPL,0.09381679560213624
2023-07-06,BA,0.08961185230109361
2023-07-06,JNJ,0.09035190333918365
2023-07-06,JPM,0.09211480784521514
2023-07-06,NVDA,0.09648757096164734
2023-07-06,WMT,0.09273984626253737
2023-07-06,MSFT,0.09009564724581226
2023-07-06,XOM,0.08732318454897017
2023-07-07,DIS,0.08779979261989022
2023-07-07,SPY,0.09178205641083831
2023-07-07,KO,0.0879369302773186
2023-07-07,AAPL,0.09372765223003804
2023-07-07,BA,0.08983701109312382
2023-07-07,JNJ,0.08948054207533816
2023-07-07,JPM,0.09330309285727124
2023-07-07,NVDA,0.0978883764970384
2023-07-07,WMT,0.09105333468769414
2023-07-07,MSFT,0.08946894818978982
2023-07-07,XOM,0.08796186018110194
2023-07-10,DIS,0.08733869722156547
2023-07-10,SPY,0.09209218479104003
2023-07-10,KO,0.08734854365982032
2023-07-10,AAPL,0.09278855381886401
2023-07-10,BA,0.09042590541034065
2023-07-10,JNJ,0.08970239388869293
2023-07-10,JPM,0.09390601592259888
2023-07-10,NVDA,0.09722663914260117
2023-07-10,WMT,0.0919555933493209
2023-07-10,MSFT,0.08811335003934444
2023-07-10,XOM,0.08934192245516698
2023-07-11,DIS,0.08810509512276953
2023-07-11,SPY,0.09203977350876184
2023-07-11,KO,0.08705353461088684
2023-07-11,AAPL,0.0918899660173917
2023-07-11,BA,0.0920969663353336
2023-07-11,JNJ,0.08859255771841543
2023-07-11,JPM,0.094717158614203
2023-07-11,NVDA,0.09707144866215449
2023-07-11,WMT,0.09118608551164008
2023-07-11,MSFT,0.08767470953457214
2023-07-11,XOM,0.08981085097187577
2023-07-12,DIS,0.08809452619284618
2023-07-12,SPY,0.0920900009966783
2023-07-12,KO,0.08687039607722656
2023-07-12,AAPL,0.09202581983887714
2023-07-12,BA,0.0907222673466949
2023-07-12,JNJ,0.0876285151791151
2023-07-12,JPM,0.09447795254689155
2023-07-12,NVDA,0.09975055196788177
2023-07-12,WMT,0.09073587512245865
2023-07-12,MSFT,0.08826042001016214
2023-07-12,XOM,0.08958004945137706
2023-07-13,DIS,0.08780284239096056
2023-07-13,SPY,0.09218635285351386
2023-07-13,KO,0.0870118208932608
2023-07-13,AAPL,0.09176752168451931
2023-07-13,BA,0.08999415405288742
2023-07-13,JNJ,0.08743136811309445
2023-07-13,JPM,0.09428809847390608
2023-07-13,NVDA,0.10375105531002303
2023-07-13,WMT,0.08958663587612231
2023-07-13,MSFT,0.08907640115448506
2023-07-13,XOM,0.08733850797474989
2023-07-14,DIS,0.08640114126377213
2023-07-14,SPY,0.09255071871949794
2023-07-14,KO,0.08820677706256413
2023-07-14,AAPL,0.09226024164982059
2023-07-14,BA,0.08885109750846974
2023-07-14,JNJ,0.08841787912082309
2023-07-14,JPM,0.09529237861275688
